timestamp,accelX,accelY,accelZ,gravX,gravY,gravZ,angVelX,angVelY,angVelZ,pitch,roll,heading,w,x,y,z,temprature,sysCal,gyroCal,accelCal,magCal
183465,-605,744,-228,-596,747,-218,-1,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183496,-608,745,-226,-596,747,-218,1,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183526,-607,744,-227,-596,747,-218,1,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183560,-608,746,-229,-596,747,-218,3,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183591,-607,745,-227,-596,747,-218,2,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183623,-607,746,-226,-596,747,-218,2,0,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183654,-606,746,-228,-596,747,-218,0,2,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183686,-605,746,-226,-596,747,-218,-1,-1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183719,-607,747,-228,-596,747,-218,1,2,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183749,-606,746,-231,-596,747,-218,1,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183779,-609,746,-228,-596,747,-218,-1,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183809,-606,746,-226,-596,747,-218,0,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183838,-607,747,-227,-596,747,-218,1,3,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183871,-607,745,-227,-596,747,-218,0,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183902,-607,746,-227,-596,747,-218,1,-6,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183933,-607,747,-226,-596,747,-218,0,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183965,-605,743,-226,-596,747,-218,0,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183997,-608,746,-226,-596,747,-218,1,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184031,-608,745,-227,-596,747,-218,-3,-2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184060,-607,745,-228,-596,747,-218,0,-1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184091,-606,745,-227,-596,747,-218,-2,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184123,-606,744,-226,-596,747,-218,1,-4,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184153,-608,746,-229,-596,747,-218,-1,-1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184184,-605,747,-226,-596,747,-218,2,-1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184219,-605,743,-228,-596,747,-218,1,-3,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184250,-606,746,-227,-596,747,-218,0,-2,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184280,-605,746,-227,-596,747,-218,-1,-2,3,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184309,-607,745,-228,-596,747,-218,-1,3,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184340,-606,745,-228,-596,747,-218,-1,-2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184373,-606,747,-226,-596,747,-218,-1,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184401,-607,745,-227,-596,747,-218,1,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184431,-607,745,-228,-596,747,-218,0,3,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184461,-606,745,-227,-596,747,-218,-1,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184492,-607,745,-227,-596,747,-218,-1,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184524,-607,745,-228,-596,747,-218,-1,-3,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184554,-606,744,-229,-596,747,-218,-2,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184586,-604,745,-226,-596,747,-218,1,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184617,-607,746,-227,-596,747,-218,0,2,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184649,-606,745,-228,-596,747,-218,0,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184683,-606,745,-226,-596,747,-218,0,-2,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184714,-606,744,-228,-596,747,-218,0,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184744,-605,745,-226,-596,747,-218,0,-1,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184774,-607,746,-228,-596,747,-218,-1,-1,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184804,-607,746,-229,-596,747,-218,0,-3,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184834,-605,746,-227,-596,747,-218,-1,3,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184866,-607,745,-227,-596,747,-218,0,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184898,-607,745,-229,-596,747,-218,-1,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184930,-608,746,-227,-596,747,-218,-1,0,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184961,-605,747,-228,-596,747,-218,-2,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
184992,-606,745,-226,-596,747,-218,2,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185025,-607,745,-226,-596,747,-218,0,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185055,-607,744,-226,-596,747,-218,-1,-3,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185084,-608,745,-226,-596,747,-218,2,-4,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185115,-607,745,-226,-596,747,-218,-2,-2,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185145,-607,746,-226,-596,747,-218,-2,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185178,-606,745,-226,-596,747,-218,0,-3,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185207,-607,743,-228,-596,747,-218,-1,3,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185239,-607,745,-226,-596,747,-218,0,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185271,-607,744,-228,-596,747,-218,-1,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185303,-609,744,-224,-596,747,-218,-1,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185333,-607,745,-228,-596,747,-218,1,-3,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185367,-606,746,-228,-596,747,-218,-2,3,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185399,-606,746,-226,-596,747,-218,1,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185431,-606,746,-226,-596,747,-218,-2,4,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185461,-606,746,-228,-596,747,-218,0,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185493,-607,742,-227,-596,747,-218,0,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185527,-605,746,-226,-596,747,-218,1,-3,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185556,-608,746,-228,-596,747,-218,-1,1,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185586,-605,746,-225,-596,747,-218,2,1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185616,-605,746,-230,-596,747,-218,1,-4,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185646,-610,746,-227,-596,747,-218,0,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185678,-606,743,-227,-596,747,-218,-1,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185708,-607,746,-227,-596,747,-218,-2,-4,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185738,-605,745,-226,-596,747,-218,2,-2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185767,-605,746,-229,-596,747,-218,2,-2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185797,-607,747,-227,-596,747,-218,2,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185830,-605,744,-227,-596,747,-218,0,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185859,-606,746,-226,-596,747,-218,-2,1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185889,-604,746,-227,-596,747,-218,0,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185921,-606,743,-227,-596,747,-218,1,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185953,-606,745,-228,-596,747,-218,-2,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
185985,-605,745,-225,-596,747,-218,-1,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186018,-607,746,-227,-596,747,-218,-1,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186048,-605,745,-226,-596,747,-218,1,-2,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186079,-606,746,-228,-596,747,-218,-4,2,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186108,-607,744,-228,-596,747,-218,-3,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186138,-606,745,-227,-596,747,-218,-1,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186172,-605,747,-226,-596,747,-218,1,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186204,-607,744,-228,-596,747,-218,0,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186235,-606,745,-226,-596,747,-218,0,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186266,-605,744,-229,-596,747,-218,1,-2,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186298,-606,745,-227,-596,747,-218,-1,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186332,-608,744,-226,-596,747,-218,-2,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186360,-605,745,-227,-596,747,-218,0,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186391,-608,744,-227,-596,747,-218,1,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186421,-605,748,-226,-596,747,-218,0,2,3,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186450,-606,745,-226,-596,747,-218,-1,-2,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186483,-606,744,-226,-596,747,-218,-1,1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186514,-608,746,-230,-596,747,-218,-3,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186546,-608,746,-227,-596,747,-218,1,-4,-3,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186577,-606,746,-226,-596,747,-218,1,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186609,-606,744,-227,-596,747,-218,0,1,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186640,-607,747,-227,-596,747,-218,3,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186673,-608,746,-226,-596,747,-218,0,-1,-4,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186704,-606,747,-228,-596,747,-218,-1,-2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186736,-608,744,-227,-596,747,-218,-1,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186767,-606,745,-228,-596,747,-218,1,-2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186799,-606,745,-229,-596,747,-218,1,1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186832,-605,745,-226,-596,747,-218,-3,-1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186862,-606,746,-226,-596,747,-218,-1,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186892,-607,744,-227,-596,747,-218,-1,2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186921,-606,744,-229,-596,747,-218,-2,2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186951,-607,744,-230,-596,747,-218,2,-3,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
186984,-608,745,-226,-596,747,-218,2,-1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187014,-607,746,-227,-596,747,-218,1,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187043,-604,746,-226,-596,747,-218,0,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187073,-606,744,-229,-596,747,-218,3,-3,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187103,-605,746,-227,-596,747,-218,1,-2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187132,-605,747,-228,-596,747,-218,-2,-1,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187161,-605,744,-227,-596,747,-218,0,1,3,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187192,-610,746,-227,-596,747,-218,1,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187223,-605,746,-227,-596,747,-218,-1,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187253,-606,746,-226,-596,747,-218,3,-3,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187283,-607,744,-228,-596,747,-218,0,0,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187317,-609,744,-229,-596,747,-218,3,-2,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187347,-607,746,-226,-596,747,-218,0,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187379,-604,745,-227,-596,747,-218,-1,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187411,-605,745,-229,-596,747,-218,0,-2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187443,-607,748,-229,-596,747,-218,-1,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187476,-607,741,-228,-596,747,-218,0,1,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187507,-605,745,-228,-596,747,-218,-1,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187539,-606,746,-229,-596,747,-218,-1,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187569,-607,744,-229,-596,747,-218,-2,3,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187600,-607,745,-227,-596,747,-218,1,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187635,-606,743,-227,-596,747,-218,-1,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187665,-606,743,-227,-596,747,-218,-1,1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187696,-605,747,-226,-596,747,-218,-1,3,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187725,-605,745,-226,-596,747,-218,0,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187755,-607,743,-226,-596,747,-218,1,-2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187786,-605,744,-229,-596,747,-218,-2,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187819,-604,746,-228,-596,747,-218,-2,3,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187850,-608,746,-225,-596,747,-218,-1,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187882,-608,747,-226,-596,747,-218,0,0,-3,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187914,-608,745,-226,-596,747,-218,-2,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187944,-608,746,-226,-596,747,-218,-1,2,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
187978,-608,744,-227,-596,747,-218,-1,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188009,-604,744,-227,-596,747,-218,-1,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188041,-607,745,-226,-596,747,-218,0,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188070,-606,747,-230,-596,747,-218,0,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188103,-608,744,-226,-596,747,-218,1,-4,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188137,-605,747,-229,-596,747,-218,2,-5,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188168,-605,745,-227,-596,747,-218,0,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188197,-609,744,-227,-596,747,-218,0,-3,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188227,-607,744,-226,-596,747,-218,0,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188257,-604,745,-226,-596,747,-218,-1,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188298,-604,742,-226,-596,747,-218,2,2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188328,-607,744,-228,-596,747,-218,1,-1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188358,-607,745,-226,-596,747,-218,-2,-2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188388,-605,743,-227,-596,747,-218,-1,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188418,-606,745,-227,-596,747,-218,1,-2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188448,-607,746,-226,-596,747,-218,-1,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188481,-606,744,-226,-596,747,-218,-1,3,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188512,-606,743,-227,-596,747,-218,0,3,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188544,-607,743,-227,-596,747,-218,0,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188574,-608,745,-228,-596,747,-218,-3,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188606,-612,747,-224,-596,747,-218,2,2,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188641,-605,745,-225,-596,747,-218,0,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188670,-607,744,-230,-596,747,-218,-2,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188700,-606,746,-226,-596,747,-218,0,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188730,-607,743,-226,-596,747,-218,0,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188760,-605,744,-227,-596,747,-218,1,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188792,-606,744,-226,-596,747,-218,1,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188822,-607,744,-227,-596,747,-218,1,1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188853,-605,745,-228,-596,747,-218,0,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188882,-604,745,-228,-596,747,-218,0,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188914,-608,744,-228,-596,747,-218,-1,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188946,-607,746,-226,-596,747,-218,-2,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
188980,-607,743,-230,-596,747,-218,-3,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189009,-606,745,-227,-596,747,-218,-2,5,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189040,-605,746,-229,-596,747,-218,-1,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189071,-604,744,-228,-596,747,-218,-1,-4,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189101,-604,746,-226,-596,747,-218,2,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189134,-609,743,-228,-596,747,-218,-1,-2,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189165,-605,748,-227,-596,747,-218,-1,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189197,-605,746,-226,-596,747,-218,-3,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189228,-606,746,-228,-596,747,-218,0,1,-3,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189259,-605,746,-225,-596,747,-218,-1,-1,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189294,-608,745,-227,-596,747,-218,-1,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189323,-605,745,-226,-596,747,-218,0,-2,-3,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189353,-606,744,-226,-596,747,-218,1,-1,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189382,-607,748,-227,-596,747,-218,1,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189413,-609,744,-229,-596,747,-218,2,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189446,-608,744,-224,-596,747,-218,0,1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189474,-602,746,-226,-596,747,-218,-3,0,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189505,-609,744,-229,-596,747,-218,-2,1,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189536,-606,744,-225,-596,747,-218,0,-2,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189566,-607,746,-226,-596,747,-218,-2,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189598,-611,745,-229,-596,747,-218,0,-1,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189631,-607,746,-226,-596,747,-218,-3,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189663,-608,746,-227,-596,747,-218,-2,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189692,-608,746,-225,-596,747,-218,0,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189723,-607,745,-227,-596,747,-218,1,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189754,-606,746,-227,-596,747,-218,0,1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189788,-607,745,-227,-596,747,-218,-1,-2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189819,-608,745,-226,-596,747,-218,-3,3,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189851,-604,742,-230,-596,747,-218,0,3,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
189882,-607,745,-230,-596,747,-218,-3,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
